ID,Title,Ingress,Keywords,Description,"Publication Date","Modification Date",URL,Breadcrumb,Source,Content
20,"Flytt och transport",,-,,"2020-09-04 11:10:33","2021-10-07 09:48:57",/service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/flytt-och-transport,service-support-och-stod-i-arbetet,INTERNAL,"<p>Behöver du flytthjälp? Då kan servicegruppen hjälpa dig. Vi hjälper även till med annan transport och körning, samt med grovsopor.</p>
<h2>Flytthjälp</h2>
<p>Du kan få hjälp med att flytta nästan allt, till exempel datorutrustning, lager, kontorsmöbler och känslig konst. Efter flytten återvinner vi skräp och gammal inredning. Det du inte kan få hjälp med är tyngre saker över 50 kilo, till exempel säkerhetsskåp. Då får du istället kontakta en extern flyttfirma som utför tunga lyft.</p>
<p>Kontakta oss gärna så tidigt som möjligt. Då kan vi ge dig bästa service och se till att dina saker hamnar på sin rätta plats. Använd vår e-tjänst så hör vi av oss så snart vi kan.</p><h2>Transport, medicinkörning, grovsopshantering</h2>
<p>Servicegruppen hjälper även till med:</p>
<ul>
<li>transporter och mattransporter</li>
<li>grovsopshantering</li>
<li>medicinkörning.</li>
</ul>
<h2>Kontakta oss</h2>
<p>Om din verksamhet behöver hjälp kan du kontakta oss på <a href=""mailto:servicegruppen@falkenberg.se"">servicegruppen@falkenberg.se</a>.</p>
<h3>Om servicegruppen</h3>
<p>Servicegruppen är en kommunal arbetsträningsplats för personer mellan 16-64 år. Under en arbetsträning förbereder en person sig på olika arbetssituationer utan några krav på prestation. Vad förberedelsen innebär är olika från person till person eftersom vi anpassar träningen efter varje individs förutsättningar. Det kan även handla om att träna på att befinna sig i ett socialt sammanhang med andra personer. För att arbetsträningen ska bli så bra som möjligt behöver den många gånger kombineras med andra åtgärder. Det kan till exempel vara att anpassa arbetsuppgifter, arbetstider och använda hjälpmedel.</p>
<p> </p>"
21,"Restaurang Stadsterassen","Behöver du flytthjälp? Då kan servicegruppen hjälpa dig. Vi hjälper även till med annan transport och körning, samt med grovsopor.
Flytthjälp
Du kan få hjälp med att flytta nästan allt, till exempel datorutrustning, lager, kontorsmöbler och känslig konst. Efter flytten återvinner vi skräp och gammal inredning. Det du inte kan få hjälp med är tyngre saker över 50 kilo, till exempel säkerhetsskåp. Då får du istället kontakta en extern flyttfirma som utför tunga lyft.
Kontakta oss gärna så tidigt som möjligt. Då kan vi ge dig bästa service och se till att dina saker hamnar på sin rätta plats. Använd vår e-tjänst så hör vi av oss så snart vi kan.","Svenska nyckelord: Stadshuset, Restaurang Stadsterassen, Lunch, Fika, Beställningar, Restaurang- och Livsmedelsprogrammet Falkenbergs gymnasieskola, M",,"2020-09-04 11:10:40","2023-11-20 08:24:33",/service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/mat-och-fika/stadsterassen,service-support-och-stod-i-arbetet,INTERNAL,"<p>I Stadshuset finns Restaurang Stadsterrassen som serverar lunch och fika samt tar emot fikabeställningar. Restaurangen drivs i utbildningssyfte av lärare och elever på restaurang- och livsmedelsprogrammet på Falkenbergs gymnasieskola.</p><h2>Ät lunch på Restaurang Stadsterassen</h2>
<p>Måndag-torsdag mellan klockan 11.30 och 13.00 serveras lunch på Restaurang Stadsterassen. Dagens lunch består av 1 till 3 rätter, sallad och kaffe eller te ingår. För den som vill finns också en dessert att beställa.</p>
<p>Lunch måndag-onsdag kostar 120 kr om du betalar kontant eller med kort. Det finns också kuponghäften att köpa, där du betalar 1150 kronor för 10 luncher. Desserten kostar 30 kr. Varje torsdag serveras en 3-rätters meny. 3-rätters menyn kostar 245 kr (kuponger gäller inte på torsdagar).</p>
<p>Boka bord till lunch via telefon 0346-88 62 54.</p><h2>Fika för- och eftermiddag på Restaurang Stadsterassen</h2>
<p>I Restaurang Stadsterrassen serveras fika varje förmiddag mellan klockan 9.15 och 10.00 samt eftermiddagsfika mellan klockan 14.15 och 15.00 för kommunens personal.</p>
<p>Fika kostar 25 kr. Det finns också kuponghäften att köpa för 250 kronor.</p>
<p>Utskick kostar 40 kronor för kaffe och fralla.</p>
<p>Utskick för kaffe och kaka kostar det 35 kronor</p>
<p>Vid större sällskap, boka alltid bord via telefon 0346-88 62 54.</p><h3>Beställ fika från Restaurang Stadsterassen</h3>
<p>Du kan beställa fika för avhämtning i Restaurang Stadsterassen. Fika kan också levereras direkt till Kommunfullmäktigesalen och Hållbarheten i Stadshuset.</p>
<p>Fika måste beställas senast kl.14:00 dagen innan och behöver innehålla uppgifter enligt nedan.</p>
<ul>
<li class=""x_x_elementToProof"">Referensnummer:</li>
<li class=""x_x_elementToProof"">Namn och avdelning:</li>
<li class=""x_x_elementToProof"">Antal personer:</li>
<li class=""x_x_elementToProof"">Kaffe/Te:</li>
<li class=""x_x_elementToProof"">Frallor:</li>
<li class=""x_x_elementToProof"">Kaka:</li>
<li class=""x_x_elementToProof"">Tårta/smak:</li>
<li class=""x_x_elementToProof"">Specialkost om det finns.</li>
<li class=""x_x_elementToProof"">Tid/klockslag/datum, beställningen hämtas på Stadsterrassen</li>
</ul>
<p>Beställningen skickas via e-post till <a href=""arisa.faibun@falkenberg.se"">arisa.faibun@falkenberg.se</a></p>"
23,Kontorsmaterial,"I Stadshuset finns Restaurang Stadsterrassen som serverar lunch och fika samt tar emot fikabeställningar. Restaurangen drivs i utbildningssyfte av lärare och elever på restaurang- och livsmedelsprogrammet på Falkenbergs gymnasieskola.",,,"2020-09-04 11:11:00","2023-06-12 11:17:07",/service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/kontorsmaterial,service-support-och-stod-i-arbetet,INTERNAL,"<p>Varje verksamhet ansvarar själva för inköpen av kontorsmaterial. Lägg en beställning hos vår avtalsleverantör Lyreco Advantage Sweden AB.</p><p>För mer information om avtalet, hur du skapar konto och hur du beställer hittar du i kommunens avtalskatalog.</p><h2>Kommunens kuvert</h2>
<p>Behöver du fler kuvert för extern och intern post? Skicka din beställning via servicesupports helpdesk.</p>"
24,Besök,,-,,"2020-09-04 11:11:07","2020-12-18 08:16:07",/nyhetsarkiv?id=24,service-support-och-stod-i-arbetet,INTERNAL,
25,Besöksanmälan,"Varje verksamhet ansvarar själva för inköpen av kontorsmaterial. Lägg en beställning hos vår avtalsleverantör Lyreco Advantage Sweden AB.",-,,"2020-09-04 11:12:00","2021-02-10 17:51:44",/?id=25,service-support-och-stod-i-arbetet,INTERNAL,
26,"Utländska besök/kontakter",,-,,"2020-09-04 11:12:14","2021-02-10 17:51:36",/?id=26,service-support-och-stod-i-arbetet,INTERNAL,
27,"Tolk och översättare",,-,,"2020-09-04 11:12:31","2023-10-24 13:35:09",/service-support-och-stod-i-arbetet/tolk-och-oversattare,service-support-och-stod-i-arbetet,INTERNAL,"<p>Falkenbergs tolkförmedling är en kommunal förmedling vars främsta syfte är att tillgodose behovet av tolk och översättningar inom de kommunala verksamheterna. Men vi förmedlar även tolkuppdrag till andra kunder, exempelvis advokater, tandläkare eller vårdcentraler.</p>
<p>På Tolkförmedlingen arbetar två tolkförmedlare som i huvudsak arbetar med att ta emot beställningar och förmedla uppdrag åt tolkar. Vi har cirka 100 tolkar som är uppdragsanställda hos oss och som uppbär arvode vid bokade uppdrag.</p>
<h2>Debitering av tolkuppdrag</h2>
<p>Den avgift som tas ut för tolktjänster är uppdelad i en rörlig förmedlingsavgift och en timdebitering.</p>
<h3>Förmedlingsavgift</h3>
<p>Förmedlingsavgiften, som motsvarar ett tillägg på cirka 30 procent av den totala timdebiteringen för uppdraget, ska täcka administrativa kostnader för förmedling av tolktjänster.</p>
<p>Förmedlingsavgiften finansierar bland annat personalkostnader för tolkförmedlarna, verksamhetssystem, försäkringar och lokalkostnader.</p>
<h3>Timdebitering</h3>
<p>Timdebiteringen grundas i tolkarvodets fem nivåer (se nedan) och priserna framgår i Tolkförmedlingens prislista. Det tillkommer även en ersättning på 60 kronor per uppdrag vid tolkning på plats.</p>
<h4>Arvodesnivå 2021/utförd tolktimme</h4>
<p>Auktoriserad tolk med specialkompetens (RT): 396 kr</p>
<p>Auktoriserad tolk med specialkompetens polis/advokat (ST): 375 kr</p>
<p>Auktoriserad tolk (AT): 357 kr</p>
<p>Grundutbildad tolk (UT): 296 kr</p>
<p>Övriga tolkar (ÖT): 262 kr</p>
<h2>Prislista</h2>
<h3>Plats- eller skärmtolkning</h3>
<p>Vid platstolkning kommer tolken till den plats där tolkuppdraget ska utföras, till exempel till ett utvecklingssamtal på en skola. Vi kan även erbjuda tolk via skärm när det av olika anledningar inte bör vara ett fysiskt möte. Det är alltid kunden som avgör vid en bokning om den önskar tolk på plats eller via skärm.</p>
<p>Lägsta debitering en timme.</p>
<h3>Telefontolkning eller meddelandeservice</h3>
<p>Tolken utför sitt tolkuppdrag genom att delta via telefon. Meddelandeservice kan till exempel vara att en kund behöver hjälp med att meddela en klient/patient/förälder en tid eller annan viktig information. Tolken får då i uppdrag att ringa upp personen i fråga vid angiven tid.</p>
<p>Lägsta debitering 30 minuter</p>
<h3>Tolknivå, första timmen</h3>
<p>Auktoriserad tolk med specialkompetens (ST/RT): 757 kr</p>
<p>Auktoriserad tolk med specialkompetens (ST/RT) polis/advokat: 975 kr</p>
<p>Auktoriserad tolk (AT): 757 kr</p>
<p>Auktoriserad tolk (AT) polis/advokat: 787 kr</p>
<p>Grundutbildad tolk (UT): 590 kr</p>
<p>Grundutbildad tolk (UT) polis/advokat: 591 kr</p>
<p>Övriga tolkar (ÖT): 590 kr</p>
<h3>Översättning</h3>
<p>Fast kostnad: 290 kr/dokument</p>
<p>Fast kostnad, akut översättning (inom 48 h): 600 kr/dokument</p>
<p>Kostnad per ord (räknas i word och svenska ord): 2,50 kr</p>
<p>Vi debiterar alltid kunden för minst 100 ord och max 2000 ord. Vi behöver få det dokument som ska översättas i word-format och du som beställare får också tillbaka det i word-format.</p>
<h3>Tillkommer vid platstolk</h3>
<p>Reseersättning: 3 kr/km</p>
<p>Spilltid vid platstolk: 60 kr/uppdrag</p>
<h3>Obekväm tid (OB-tid)</h3>
<p>Vardagar kl. 19.00-06.00 samt lördag och söndag kl. 00.00-24.00: priset höjs med 50 procent.</p>
<p>Afton med efterföljande helgdagar samt övriga helgdagar: priset höjs med 50 procent</p>"
28,"Arbetskläder och personlig utrustning","Falkenbergs tolkförmedling är en kommunal förmedling vars främsta syfte är att tillgodose behovet av tolk och översättningar inom de kommunala verksamheterna. Men vi förmedlar även tolkuppdrag till andra kunder, exempelvis advokater, tandläkare eller vårdcentraler.
På Tolkförmedlingen arbetar två tolkförmedlare som i huvudsak arbetar med att ta emot beställningar och förmedla uppdrag åt tolkar. Vi har cirka 100 tolkar som är uppdragsanställda hos oss och som uppbär arvode vid bokade uppdrag.
Debitering av tolkuppdrag
Den avgift som tas ut för tolktjänster är uppdelad i en rörlig förmedlingsavgift och en timdebitering.
Förmedlingsavgift
Förmedlingsavgiften, som motsvarar ett tillägg på cirka 30 procent av den totala timdebiteringen för uppdraget, ska täcka administrativa kostnader för förmedling av tolktjänster.
Förmedlingsavgiften finansierar bland annat personalkostnader för tolkförmedlarna, verksamhetssystem, försäkringar och lokalkostnader.
Timdebitering
Timdebiteringen grundas i tolkarvodets fem nivåer (se nedan) och priserna framgår i Tolkförmedlingens prislista. Det tillkommer även en ersättning på 60 kronor per uppdrag vid tolkning på plats.
Arvodesnivå 2021/utförd tolktimme
Auktoriserad tolk med specialkompetens (RT): 396 kr
Auktoriserad tolk med specialkompetens polis/advokat (ST): 375 kr
Auktoriserad tolk (AT): 357 kr
Grundutbildad tolk (UT): 296 kr
Övriga tolkar (ÖT): 262 kr
Prislista
Plats- eller skärmtolkning
Vid platstolkning kommer tolken till den plats där tolkuppdraget ska utföras, till exempel till ett utvecklingssamtal på en skola. Vi kan även erbjuda tolk via skärm när det av olika anledningar inte bör vara ett fysiskt möte. Det är alltid kunden som avgör vid en bokning om den önskar tolk på plats eller via skärm.
Lägsta debitering en timme.
Telefontolkning eller meddelandeservice
Tolken utför sitt tolkuppdrag genom att delta via telefon. Meddelandeservice kan till exempel vara att en kund behöver hjälp med att meddela en klient/patient/förälder en tid eller annan viktig information. Tolken får då i uppdrag att ringa upp personen i fråga vid angiven tid.
Lägsta debitering 30 minuter
Tolknivå, första timmen
Auktoriserad tolk med specialkompetens (ST/RT): 757 kr
Auktoriserad tolk med specialkompetens (ST/RT) polis/advokat: 975 kr
Auktoriserad tolk (AT): 757 kr
Auktoriserad tolk (AT) polis/advokat: 787 kr
Grundutbildad tolk (UT): 590 kr
Grundutbildad tolk (UT) polis/advokat: 591 kr
Övriga tolkar (ÖT): 590 kr
Översättning
Fast kostnad: 290 kr/dokument
Fast kostnad, akut översättning (inom 48 h): 600 kr/dokument
Kostnad per ord (räknas i word och svenska ord): 2,50 kr
Vi debiterar alltid kunden för minst 100 ord och max 2000 ord. Vi behöver få det dokument som ska översättas i word-format och du som beställare får också tillbaka det i word-format.
Tillkommer vid platstolk
Reseersättning: 3 kr/km
Spilltid vid platstolk: 60 kr/uppdrag
Obekväm tid (OB-tid)
Vardagar kl. 19.00-06.00 samt lördag och söndag kl. 00.00-24.00: priset höjs med 50 procent.
Afton med efterföljande helgdagar samt övriga helgdagar: priset höjs med 50 procent","Arbetskläder, arbetsutrustning, chef, medarbetare, yrke, förvaltning",,"2020-09-04 11:12:56","2022-03-08 14:55:23",/anstallning-och-arbetsmiljo/arbetsmiljo-friskvard-halsa/arbetsklader-och-personlig-utrustning,anstallning-och-arbetsmiljo,INTERNAL,"<p>På vissa arbetsplatser och inom vissa yrken kan du som medarbetare behöva arbetskläder. Det är din chef som är ansvarig för att se till att du har rätt utrustning för att du ska kunna utföra ditt jobb.</p>
<p>Nedan hittar du vad som gäller för din förvaltning. </p>"
31,Handläggningsrutiner,"På vissa arbetsplatser och inom vissa yrken kan du som medarbetare behöva arbetskläder. Det är din chef som är ansvarig för att se till att du har rätt utrustning för att du ska kunna utföra ditt jobb.
Nedan hittar du vad som gäller för din förvaltning. ",-,,"2020-09-04 11:23:02","2021-02-10 17:54:42",/nyhetsarkiv?id=31,service-support-och-stod-i-arbetet,INTERNAL,
47,"Tryck och kopiering",,"Kopiera, trycka, internservice, kopieringsmaskin, tryckpress, A0-format, obestruket papper, broschyrvikning, affischerstorlek A0, 2-3 arbetsdagar lever",,"2020-09-24 00:00:00","2023-09-13 05:59:31",/service-support-och-stod-i-arbetet/kopa-bestalla-och-boka/trycksaker,service-support-och-stod-i-arbetet,INTERNAL,"<p>Behöver du trycka eller kopiera något kan internservice hjälpa dig med det. Vi har en stor kopieringsmaskin/tryckpress som klarar både små och stora upplagor och varierande produkter. </p>
<p>Vi hanterar format upp till A0 och det finns både blankt och vanligt obestruket papper. Det senare finns endast i 80g. Vi kan producera häftade trycksaker i A5- och A4-format. Självklart kan du ha en papperstyp på omslaget och en annan inuti. Vi kan kostnadsfritt erbjuda olika lösningar för vikning av broschyrer.</p>
<p>Vi kan skriva ut affischer upp till storlek A0. Kostnaden för affischer större än A3 är 100 kr.</p>
<p>Vår målsättning är att alltid leverera inom 2-3 arbetsdagar – oftast går det snabbare.</p>
<p>Beställ tryck genom att skapa ett ärende i servicesupports helpdesk. </p>
<p><a href=""https://servicedesk.falkenberg.se/selfservice/Start?customerId=11"" target=""_self"">Servicesupports helpdesk</a></p>
<p>Du kan lägga till heldesk som genväg under ""Mina program"". Den heter ""Tryck och kopiering – helpdesk servicesupport"".</p><h2>Priser för kopiering</h2>
<h3>Färg</h3>
<table border=""1px"" style=""width: 100%; height: 100%;"">

<tr>
<td> Format</td>
<td>Gramvikt </td>
<td>Kostnad i kronor för enkelsida </td>
<td>Kostnad i kronor för dubbelsida </td>
</tr>
<tr>
<td> A4</td>
<td>80-160 g </td>
<td>0,80</td>
<td>1,10</td>
</tr>
<tr>
<td>A4 </td>
<td>200-250 g </td>
<td>1,10</td>
<td>1,40 </td>
</tr>
<tr>
<td>A3 </td>
<td>80-160 g </td>
<td>1,40</td>
<td>2,00 </td>
</tr>
<tr>
<td>A3 </td>
<td>200-250 g </td>
<td>2,10</td>
<td>2,70 </td>
</tr>
<tr>
<td>SRA3 </td>
<td>100-160 g </td>
<td>1,90 </td>
<td>2,40 </td>
</tr>
<tr>
<td> SRA3 </td>
<td> 300 g</td>
<td> 2,80</td>
<td>3,40 </td>
</tr>

</table>
<h4>Svart/vit</h4>
<table border=""1px"" style=""width: 100%; height: 100%;"">

<tr>
<td> Format</td>
<td>Gramvikt </td>
<td>Kostnad i kronor för enkelsida </td>
<td>Kostnad i kronor för dubbelsida </td>
</tr>
<tr>
<td> A4</td>
<td>80-160 g </td>
<td>0,650 </td>
<td>0,60</td>
</tr>
<tr>
<td>A4 </td>
<td>200-250 g </td>
<td>0,85</td>
<td>0,90</td>
</tr>
<tr>
<td>A3 </td>
<td>80-160 g </td>
<td>0,85</td>
<td>1,00</td>
</tr>
<tr>
<td>A3 </td>
<td>200-250 g </td>
<td>1,55</td>
<td>1,70</td>
</tr>
<tr>
<td>SRA3 </td>
<td>100-160 g </td>
<td>1,25 </td>
<td>1,40 </td>
</tr>
<tr>
<td>SRA3 </td>
<td>300 g </td>
<td>2,20 </td>
<td>2,35 </td>
</tr>

</table>
<h4>Färgat papper</h4>
<table border=""1px"" style=""width: 100%; height: 100%;"">

<tr>
<td> Format</td>
<td>Extra kostnad i kronor </td>
</tr>
<tr>
<td> A4</td>
<td>+0,30 </td>
</tr>
<tr>
<td>A3 </td>
<td>+0,40 </td>
</tr>

</table>
<h2>Priser för laminering</h2>
<table border=""1px"" style=""width: 100%; height: 100%;"">

<tr>
<td> Format</td>
<td>Kostnad i kronor </td>
</tr>
<tr>
<td> A4</td>
<td>1,00 </td>
</tr>
<tr>
<td>A3 </td>
<td>2,00 </td>
</tr>

</table>"
48,Webb,"Behöver du trycka eller kopiera något kan internservice hjälpa dig med det. Vi har en stor kopieringsmaskin/tryckpress som klarar både små och stora upplagor och varierande produkter. 
Vi hanterar format upp till A0 och det finns både blankt och vanligt obestruket papper. Det senare finns endast i 80g. Vi kan producera häftade trycksaker i A5- och A4-format. Självklart kan du ha en papperstyp på omslaget och en annan inuti. Vi kan kostnadsfritt erbjuda olika lösningar för vikning av broschyrer.
Vi kan skriva ut affischer upp till storlek A0. Kostnaden för affischer större än A3 är 100 kr.
Vår målsättning är att alltid leverera inom 2-3 arbetsdagar – oftast går det snabbare.
Beställ tryck genom att skapa ett ärende i servicesupports helpdesk. 
Servicesupports helpdesk
Du kan lägga till heldesk som genväg under ""Mina program"". Den heter ""Tryck och kopiering – helpdesk servicesupport"".",-,,"2020-09-24 00:00:00","2021-02-15 13:30:44",/?id=48,service-support-och-stod-i-arbetet,INTERNAL,
49,"Redaktörsstöd, webbredaktörer",,"webbredaktör, förvaltning, webb, intranät, behörighet, rutiner, riktlinjer, lagkrav, kommunikatör, redaktör, huvudansvarig",,"2020-09-24 00:00:00","2023-10-13 14:36:28",/webbredaktorer,service-support-och-stod-i-arbetet,INTERNAL,"<p>Om du behöver ändra något på intranätet eller kommunens webbplats kontaktar du en av kommunens webbredaktörer. Alla förvaltningar har en dedikerad webbredaktör och ofta också några webbpublicerar. Du kontaktar i första hand webbredaktören för din förvaltning. Är det brådskande och hen inte kan hjälpa dig kan du kontakta någon annan webbredaktör, eftersom vi stöttar upp varandra vid akuta ärenden.</p><h2>Detta gör en webbredaktör</h2>
<p>En webbredaktör är kortfattat någon som har behörighet att redigera innehåll på webb och intranät samt har kunskap om vilka rutiner, riktlinjer och lagkrav vi måste följa. Vi består av både kommunikatörer och ""vanliga"" medarbetare med andra huvuduppdrag. Huvudansvarig redaktör för både webb och intranät är Rosanna Dalibor Beijer. Ansvarig för all fakta på en sida är däremot alltid den faktaansvarige, och vem det är står under huvudrubriken på varje sida. </p>
<p>Utöver webbredaktören har vi webbpublicerare som oftas bara redigerar på några delar av webben, till exempel en avdelnings egna webbsidor.</p>
<p><a href=""index.php?option=com_content&amp;view=article&amp;id=1569&amp;catid=16"" target=""_self"">Webborganisation – roller och ansvar</a> </p><h2>Kontakta din webbredaktör</h2>
<p>Webbredaktören kan hänvisa dig till rätt webbpublicerare om det är relevant.</p>"
54,"Registrera och diarieföra handlingar","Om du behöver ändra något på intranätet eller kommunens webbplats kontaktar du en av kommunens webbredaktörer. Alla förvaltningar har en dedikerad webbredaktör och ofta också några webbpublicerar. Du kontaktar i första hand webbredaktören för din förvaltning. Är det brådskande och hen inte kan hjälpa dig kan du kontakta någon annan webbredaktör, eftersom vi stöttar upp varandra vid akuta ärenden.",-,,"2020-09-24 00:00:00","2021-02-10 17:49:41",/nyhetsarkiv?id=54,service-support-och-stod-i-arbetet,INTERNAL,
55,"Destruktion av hemliga handlingar",,-,,"2020-09-24 00:00:00","2021-02-10 17:49:50",/nyhetsarkiv?id=55,service-support-och-stod-i-arbetet,INTERNAL,
56,"Arkivera i kommunarkivet, slutarkivera",,"arkivering, arkivhantering, arkivkartonger, digitalt långtidsbevarande, e-arkiv, handlingar leverera, kommunarkivet, lagar och regler arkivering, leveransk",,"2020-09-24 00:00:00","2022-12-08 15:27:08",/service-support-och-stod-i-arbetet/dokument-och-arendehantering/arkivering/arkivera-i-kommunarkivet-slutarkivera,service-support-och-stod-i-arbetet,INTERNAL,"<p>Om du ska arkivera handlingar och information lämnar du det till kommunarkivet. Det är där vi slutarkiverar allt material. I samband med det tar kommunarkivet och arkivmyndigheten över ansvaret för det du har levererat. </p><h2>Så här lämnar du in dina handlingar</h2>
<p>När du levererar dina handlingar till kommunarkivet ska du göra det på ett speciellt sätt.</p>
<h3>Använd arkivkartonger</h3>
<p>Du ska lämna in dina handlingar i syrafria arkivkartonger. Varje verksamhet beställer arkivkartonger direkt från vår upphandlade leverantör, för närvarande Lyreco. Det finns två storlekar, 55 och 80 mm. </p>
<p></p>
<h3>Lägg handlingar i rätt ordning</h3>
<p>Handlingarna ska ligga i den ordning de är skapade. Ofta är det ett personnummer, fastighetsbeteckning eller diarienummer som är en viktig sökingång.</p>
<h3>Packa varje handlingstyp för sig</h3>
<p>Packa varje handlingstyp för sig inför leverans: protokoll för sig, ekonomihandlingar för sig och så vidare. Gäller leveransen projekthandlingar eller liknande kan du lämna kvar pärmregistret om det är en förutsättning för att hitta bland handlingarna.</p>
<h3>Plocka bort gem och annat</h3>
<p>Plocka bort gem, plastfickor och post-it lappar, och undvik tipp-ex. Innehåller post-it väsentlig information ska du anteckna detta på ett vanligt papper som du lägger i akten. Häftklamrar får finnas kvar.</p>
<h3>Använd aktomslag om det behövs</h3>
<p>Använd aktomslag om du behöver särskilja handlingarna. Det går bra att använda ett vikt A3-papper runt bunten. Vikningen ska, om möjligt, vara till vänster. Information om vad aktomslaget innehåller skriver du om möjligt i högra hörnet. Diarieakter och personalakter levererar du i de aktomslag som är specialbeställda för dessa.</p>
<h3>Skriv vad arkivkartongen innehåller</h3>
<p>Skriv med blyerts på arkivkartongerna. På ryggen ska det stå vad kartongen innehåller och från vilka år handlingarna är.</p>
<h4>Exempel på text på arkivkartongen</h4>
<p>TullbroskolanNationella prov åk 9vt 2009</p><h3>Skriv ett digitalt leveranskvitto </h3>
<p>För att det klart ska framgå vad du har levererat ska du ordna ett digitalt kvitto till kommunarkivet, som bevarar kvitton på alla leveranser. Ditt namn ska framgå på kvittot. Du kan fylla i kommunarkivets kvittomall. Kvittot skickar du sen till <a href=""mailto:kommunarkivet@falkenberg.se"">kommunarkivet@falkenberg.se</a>.</p>
<p><a class=""doclink"" href=""index.php?option=com_docman&amp;view=document&amp;alias=1326-leveranskvitto-mall&amp;category_slug=dokument-och-arendehantering&amp;Itemid=721"">Leveranskvitto – mall</a></p>
<h2>Arkivera stora mängder eller digitala handlingar </h2>
<p>Vill du leverera handlingar digitalt eller har stora mängder handlingar att leverera – ta kontakt med kommunarkivarien.</p><h2>Leverera sekretesshandlingar</h2>
<p>Kontakta alltid kommunarkivet i förväg när du vill leverera handlingar som innehåller känsliga personuppgifter, sekretesshandlingar och handlingar för personer med skyddade personuppgifter. Några exempel på sådana handlingar är: journaler, elevakter och personakter inom social omsorg. Ring eller mejla oss så bokar vi in en tid för personlig överlämning. Tänk på att inte skicka sekretesshandlingar eller andra känsliga handlingar med internposten. </p>
<p>I akten för en person med skyddade personuppgifter bör både fiktiva och autentiska personuppgifter finnas med. Kontakta alltid kommunarkivet inför leverans av handlingar för personer med skyddade personuppgifter.</p><h2>E-arkiv och digitalt långtidsbevarande </h2>
<p>Vi har påbörjat arbetet med att införa e-arkiv för långtidsbevarande av information. Målet är att vi på sikt ska ha en helt digital informationshantering från det att vi skapar information tills det att vi slutarkiverar den. Du kan kontakta kommunarkivarien för mer information kring projektet.</p><h2>Lagar och regler kring arkivering</h2>
<p>Hur kommunens myndigheter och bolag ska förvalta sin information är beskrivet bland annat i kommunens arkivreglemente . Utöver reglementet gäller arkivlagen, tryckfrihetsförordningen, offentlighets- och sekretesslagen, personuppgiftslagen och kommunens egna anvisningar.</p><h2>Kontakta kommunarkivet</h2>"
