title,url,document
Modern arbetslivsorientering (MOA),https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/skola-arbetsliv/modern-arbetslivsorientering-moa,"Modern arbetslivsorientering (MOA) - del 2/2
meningsfullt eftersom det sätts i ett sammanhang."
Praktikplacering och anställning med lönesubvention inom förskola och skola,https://intranet.falkenberg.se/anstallning-och-arbetsmiljo/praktik/praktikplacering-och-anstallning-med-lonesubvention-inom-forskola-och-skola,"Praktikplacering och anställning med lönesubvention inom förskola och skola - del 1/1
Falkenbergs kommun vill vara en inkluderande arbetsgivare, vilket bland annat innebär att vi är positiva till att erbjuda arbetssökande en möjlighet att praktisera och ibland även få en lönesubventionerad arbetsmarknadsanställning i någon av våra verksamheter. När en person erbjuds praktikplacering eller en lönesubventionerad anställning i kommunens förskolor och skolor ska du följa ""Rutiner vid praktikplaceringar och anställningar med lönesubvention inom förskola och skola"". Rutiner vid praktikplaceringar och anställningar med lönesubvention inom förskola och skola"
Mentorsföretag i grundskolan,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/skola-arbetsliv/mentorsforetag-i-grundskolan,"Mentorsföretag i grundskolan - del 1/1
Varje grundskola har ett mentorföretag kopplat till sig. Eleverna möter skolans mentorsföretag i åk 2, åk 5 och åk 7. Samarbetet planeras gemensamt mellan företaget och skolan, och rullar sedan på år efter år. Läs mer om mentorsföretagen på Falkenbergsmodellens webbplats . Syftet med det nära och systematiska samarbetet mellan varje skola och skolans mentorsföretag är att ge eleverna kunskap och erfarenheter kring olika yrken, hur en arbetsplats fungerar och vad som är viktiga förmågor att ha för att arbeta inom olika yrken och inom en viss bransch. Checklista för samarbete med mentorsföretag I checklista för samarbete med mentorsföretag hittas information om vad samarbetet mellan skola och mentorsföretag ska innehålla samt hur det går till. Mentorsföretag checklista Mentorsföretag - En del av en helhet Samarbetet med mentorsföretag är en del av MOA, som ska ge elevernas karriärlärande en struktur och öka motivationen för vidare studier och framtida yrkesval. Modern arbetslivsorientering (MOA) i grundskolan"
KOLL i grundskolan,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/skola-arbetsliv/koll-i-grundskolan,"KOLL i grundskolan - del 1/2
KOLL, Kul och lärorikt lärande, är ett samarbete med Falkenbergs Sparbank där alla elever i åk 3, åk 6 och åk 9 möter representanter från banken. Syftet med KOLL är att ge eleverna kunskap om privatekonomi, för att de ska kunna ta ett växande ansvar för sin ekonomi, samt ge dem en inblick i olika yrken som finns på en bank. Boka besök från Falkenbergs Sparbank I årskurs 3 och 6 ingår det två besök från banken till klassen och i åk 9 ingår ett besök från banken. Dessa besök bokas av lärare i god tid enligt nedanstående: Åk 3 – Besök ska bokas in under augusti-december. Åk 6 – Besök ska bokas in under vårterminen. Åk 9 – Besök ska bokas in i början av höstterminen eller i början av vårterminen. Mer information om besöken finns i Lärarvägledningen i respektive årskurs. Lärarvägledning och uppgifter kopplat till KOLL Det finns lärarvägledning och uppgifter kopplat till KOLL, som arbetats fram av Falkenbergs Sparbank i samverkan med pedagoger. Inför- och efter att banken har varit i klassen ska eleverna jobba med ett material som ger kunskap och insikt om vikten av att ha koll på sin ekonomi. Introduktionsfilm Visa filmen “Vad gör"
KOLL i grundskolan,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/skola-arbetsliv/koll-i-grundskolan,"KOLL i grundskolan - del 2/2
ska eleverna jobba med ett material som ger kunskap och insikt om vikten av att ha koll på sin ekonomi. Introduktionsfilm Visa filmen “Vad gör en bank?“ innan din klass får besök från banken. Mer information hittar du i respektive lärarvägledning. Information till vårdnadshavare om KOLL Det finns informationsbrev om KOLL som kan delges vårdnadshavare innan banken besöker klassen. DEt finne ett brev för varje årskurs. KOLL – en del av en helhet KOLL är en del av MOA, som ska ge elevernas karriärlärande en struktur och öka motivationen för vidare studier och framtida yrkesval. Modern arbetslivsorientering (MOA) i grundskolan"
Yrkesinspiration i grundskolan,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/skola-arbetsliv/yrkesintroduktion-i-grundskolan,"Yrkesinspiration i grundskolan - del 1/1
Under yrkesinspirationen möter elever i åk 7 yrkesrepresentanter från olika branscher och företag under en dag. Syftet med yrkesinspiration är att ge eleverna en bild av olika yrken och branscher, hur en arbetsdag kan se ut och vad som krävs för att jobba inom ett visst yrke eller bransch. Inför och efter yrkesinspiration arbetar elever tillsammans med lärarna i skolan med frågor som rör olika yrken, men också kring självkännedom, genusperspektiv och om att kunna ta egna välgrundade beslut för sin framtid. Yrkesinspirationen efterarbetas i bildämnet genom att eleverna får göra en uppgift kopplat till Grafisk design. Yrkesinspiration Pedagogisk planering, Bild åk 7 Yrkesinspiration - En del av en helhet Yrkesinspiration är en del av MOA, som ska ge elevernas karriärlärande en struktur och öka motivationen för vidare studier och framtida yrkesval. Modern arbetslivsorientering (MOA) i grundskolan"
Kompetensförsörjning,https://intranet.falkenberg.se/ledning-och-styrning/kompetensforsorjning,"Kompetensförsörjning - del 1/1
Kompetensförsörjning handlar om att säkerställa att våra verksamheter har tillgång till medarbetare med rätt kompetens på kort och lång sikt. Det handlar också om hur den kompetens som redan finns inom verksamheten kan utvecklas och behållas. Kompetensförsörjningen är en fråga vi jobbar övergripande med och en av kommunens strategiska inriktningar är att arbeta tillsammans för att säkra kompetensen ."
Då ska du arbeta i projekt,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/projekt-och-portfoljstyrning/da-ska-du-arbeta-i-projekt,"Då ska du arbeta i projekt - del 1/3
Är du osäker på om det du har fått i uppdrag att göra ska drivas som ett projekt? Då kan du ta hjälp av frågorna på den här sidan. När du hanterar en uppgift kan det vara som ett projekt eller som ett uppdrag i linjen. Handlar det om ett vanligt uppdrag finns det mallar för uppdragsbeställning och uppdragsrapport som du kan använda för att underlätta ditt arbete. Ska du jobba i projekt använder du vår projektstyrningsmodell. Men om du inte vet om du ska hantera en uppgift eller ett uppdrag som ett projekt? Då kan du läsa vidare om vad som kännetecknar ett projekt. Vad kännetecknar ett projekt? Här hittar du sju frågor som avgränsar vad som kännetecknar ett projekt. Om du svarar ”ja” på alla frågorna bör du hantera din uppgift som ett projekt och följa vår projektstyrningsmodell – vi använder Region Hallands projektstyrningsmodell. Om du svarar ”nej” på någon av frågorna bör du istället hantera uppgiften som ett uppdrag i linjeorganisationen, och då hittar du mallarna för uppdragsbeställning och uppdragsrapport i Microsoft Office. 1. Finns det klart definierade mål? Det finns två typer av mål, projektmål och effektmål. Projektmålen ska vara mätbara, realistiska och tidsatta och kan"
Då ska du arbeta i projekt,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/projekt-och-portfoljstyrning/da-ska-du-arbeta-i-projekt,"Då ska du arbeta i projekt - del 2/3
Office. 1. Finns det klart definierade mål? Det finns två typer av mål, projektmål och effektmål. Projektmålen ska vara mätbara, realistiska och tidsatta och kan vid behov delas upp i huvudmål och delmål. Effektmålen beskriver följderna av projektets resultat, nyttan på längre sikt och går inte att mäta under projekttiden. 2. Är uppgiften tidsbegränsad? Vilken tidsram finns för att genomföra uppgiften? Finns start- och slutdatum angivna? 3. Är det unikt, inte återkommande? Uppgiften ska vara unik och inte ingå i ordinarie verksamhet. Om det är ett återkommande arbete bör det hanteras inom ramen för den ordinarie verksamheten. 4. Är det planerat, inte en akut aktivitet? Arbetet ska vara planerat och ha en väl förankrad planering och organisation. 5. Omfattar det mer än den egna arbetsenheten? Om arbetet berör verksamheter utanför den enhet som initierar arbetet behöver du skapa en tillfällig organisering. Om arbetet bara berör den egna arbetsenheten kanske du inte behöver skapa en projektorganisation. 6. Måste du skapa en tillfällig organisation? För att hantera ett projekt behöver du skapa en tillfällig organisation som har till uppgift att genomföra arbetet utifrån den fastställda planen. Den tillfälliga organisation ska bestå av minst tre personer. Typiska roller i projektet är beställare, projektledare"
Då ska du arbeta i projekt,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/projekt-och-portfoljstyrning/da-ska-du-arbeta-i-projekt,"Då ska du arbeta i projekt - del 3/3
till uppgift att genomföra arbetet utifrån den fastställda planen. Den tillfälliga organisation ska bestå av minst tre personer. Typiska roller i projektet är beställare, projektledare och projektdeltagare. 7. Finns det finansiering för projektet? Finansiering innebär att det tilldelas resurser i form av pengar eller tid. Hur ska uppgiften finansieras? Vem/vilka finansierar uppgiften?"
Vår projektstyrningsmodell,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/projekt-och-portfoljstyrning/var-projektstyrningsmodell,"Vår projektstyrningsmodell - del 1/1
i Falkenbergs kommun använder vi Region Hallands projektstyrningsmodell. Genom att använda en enhetlig modell blir det enklare att se till att de projekt vi genomför stödjer övergripande mål, har hög kvalitet, uppfyller projektmålen inom utsatt tid, följer budget och, inte minst, resulterar i nytta för Halland. Modellen är generell och kan användas både för projekt som genomförs inom regionen, i Falkenbergs kommun och för projekt som sker i samverkan med externa aktörer. Vad innehåller projektstyrningsmodellen? Projektstyrningsmodellen med tillhörande mallar underlättar ditt projektarbete och säkerställer kvalitet och dokumentation. Projektstyrningsmodellen beskriver: Vad ett projekt är Projektets faser och grindar Dokumentation Projektets mål Roller och ansvar Viktiga verktyg Tillämpningar. Du kan beställa tryckta exemplar av ""Projektstyrningsmodell - Region Halland"" som spiralbunden A6-skrift från Region Hallands Broschyrbeställning. Det går även bra att ringa 035-13 48 00 eller skicka in din beställning via e-post till broschyrbestallningen@regionhalland.se ."
Placering och inskrivning av elev i grundskola,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/barn-och-elevhalsa/elever-placerade-i-hvb-hem-eller-familjehem/inskrivning-i-grundskolan-av-elev-placerad-i-hvb-hem,"Placering och inskrivning av elev i grundskola - del 1/1
När en elev byter skola inom kommunen eller kommer från en skola i annan kommun ska eleven skrivas in i den nya skolan. Inskrivning av elev i grundskolan Vid inskrivning av elev i grundskolan ska blankett användas. Blankett fylls i av vårdnadshavare samt rektor. Inskrivning av inflyttad elev, blankett Elevens vårdnadshavare ska också lämna uppgifter via skolstarttjänsten på kommunens externa webbplats. Inskrivning i grundskolan av elev placerad i HVB-hem Vid inskrivning i grundskolan av elev som placerats i HVB-hem ska blankett användas. Om eleven ska byta skola ska blankett vid byte av skola användas. Blanketterna fylls i av föreståndare på HVB-hemmet samt rektor. Inskrivning av inflyttad elev, blankett Inskrivning av elev boende på hem för vård och boende (HVB) vid skolbyte, blankett Beslut om skolplacering när vårdnadshavare inte kommer överens om i vilken skola deras barn ska gå När vårdnadshavare inte kommer överens om i vilken skola deras barn ska gå kan rektor fatta beslut om skolplacering. Vid beslut ska mall användas. Beslut om skolplacering när vårdnadshavare inte kommer överens, mall"
Val av grundskola,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/plats-skolplikt-och-overgangar-i-grundskola/val-av-grundskola,"Val av grundskola - del 1/1
Vårdnadshavare har möjlighet att välja en annan grundskola till sitt barn än den barnet är anvisad till. Information om vad som gäller vid val av skola hittas på kommunens externa webbplats. Ansök om val av skola Om vårdnadshavare vill välja en annan kommunal skola görs ansökan om val av skola i första hand via Skolstartstjänsten på kommunens externa webbplats. Vid behov kan blankett användas. Ansökan om val av fristående skola eller skola i annan kommun ställs direkt till aktuell skola. Val av skola, blankett Beslut om att inte ta emot en elev Beslut om att inte ta emot en elev i grundskolan fattas av rektor och kan överklagas. Läs mer om barn- och utbildningsnämndens delegering av beslut. Beslut upprättas i mall. Beslut Inte ta emot elev i grundskola, mall"
Studieplan och betyg i anpassad grundskola,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/anpassad-grund-och-gymnasieskola/studieplan-och-betyg-i-anpassad-grundskola,"Studieplan och betyg i anpassad grundskola - del 1/1
Det finns mallar för studieplan för elever som som går i anpassad grundskola. Betyg registerars i Edlevo. Studieplan i anpassad grundskola Studieplan upprättas i blankett. Blanketten skrivs under av rektor och förvaras i elevakt. Beslut om studieplan anpassad grundskola, blankett Betyg i anpassad grundskola Betyg för för elever i anpassad grundskola registreras i Edlevo. Information och vägledning kring betygsättning och registrering av betyg hittas här ."
Riktlinje för attestering,https://intranet.falkenberg.se/service-support-och-stod-i-arbetet/ekonomi/hantera-fakturor/riktlinje-for-attestering,"Riktlinje för attestering - del 1/1
Om du hanterar fakturor i ditt jobb ska du följa kommunens riktlinje för attestering. Syftet med riktlinjen är att undvika oavsiktliga eller avsiktliga fel och på så sätt säkerställa att vi bokför (hanterar) transaktioner på ett sätt som gör det möjligt att kontrollera fullständigheten i bokföringsposterna och överblicka verksamheternas förlopp, ställning och resultat."
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 1/6
Upprätta genomförandeplan Kontaktman upprättar genomförandeplan tillsammans med brukaren och eventuell legal företrädare. Utifrån brukarens önskemål kan även samverkan ske med anhöriga, personal på daglig verksamhet m.fl. Genomförandeplanen ska vara upprättad inom två veckor. Chefen ansvarar för att säkerställa och följa upp att genomförandeplanen har upprättats inom rätt tid. Löpande dokumentation Social dokumentation är all dokumentation inom socialtjänstens område, från handläggning till utförandet. Fokus med dokumentationen är det dagliga livets innehåll. För att socialtjänsten ska kunna förbättras och utvecklas är en av de grundläggande förutsättningarna att verksamheten dokumenteras på ett tillfredställande sätt. Vi har därför en skyldighet enligt lag att dokumentera. För oss som arbetar är det ett viktigt arbetsinstrument. Brukaren har alltid rätt att få ut sin journal. I dokumentationen ska det gå att följa det som faktiskt görs och hur det ser ut för brukaren. Dokumentationen innefattar brukarens utredning, vilken typ av insats, vilka behov av stöd brukaren har, genomförandeplan, uppföljning och dagliga anteckningar. Dokumentationen ska vara: Tillräcklig: ska ge nödvändig information om brukarens bakgrund, planerade insatser och aktiviteter samt händelser som påverkat och kommer att påverka brukaren, så att all personal kan utföra sina arbetsuppgifter med stöd av det som finns dokumenterat. Väsentlig: ska ge väsentlig information för"
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 2/6
kommer att påverka brukaren, så att all personal kan utföra sina arbetsuppgifter med stöd av det som finns dokumenterat. Väsentlig: ska ge väsentlig information för genomförandet. Det ska vara händelser av vikt som skiljer sig från det vanliga eller det som är planerat. Korrekt: saklig och värderingsfri och inte innehålla tolkning av allmänt nedsättande eller kränkande karaktär. Hänsyn ska visas för brukarens integritet, genom att enbart dokumentera det som är nödvändigt för det fortsatta arbetet. Dokumentation om andra personer ska undvikas. Avvikelser, Lex Sarah och Lex Maja Avvikelse: Syftet med att skriva en avvikelse är för att möjliggöra förbättringsarbete i verksamheten, där den ska leda till förbättring av kvaliteten i verksamheten samt förebygga att liknande händelser inträffar i framtiden. När en avvikelse har hänt och rapporterats är det själva händelsen som rapporteras, inte den som ev. har gjort ett misstag. Avvikelse är en händelse som medfört eller skulle kunna ha medfört någon typ av skada/konsekvens för en brukare och som inte är förväntad utifrån brukarens tillstånd eller omsorgens karaktär. Avvikelsen kan avse fall, annan huvudman, brister, brister i hälso- och sjukvård mm. Lex Sarah: Missförhållanden avseende utförda handlingar, försummelse, säkerhet, fysisk/psykisk hälsa. Detta kan t ex vara fysiska och psykiska"
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 3/6
brister, brister i hälso- och sjukvård mm. Lex Sarah: Missförhållanden avseende utförda handlingar, försummelse, säkerhet, fysisk/psykisk hälsa. Detta kan t ex vara fysiska och psykiska övergrepp såsom nypningar, slag, skakningar, sexuella anspelningar/handlingar, bestraffningar, hot, trakasserier och kränkningar. Vi har alla skyldighet att anmäla missförhållanden. Lex Maja: Missförhållande för djur, kan anmälas till polis eller Länsstyrelsen. Detta när det påträffas djur som tydligt utsätts för vanvård, misshandel eller som visar uppenbara symtom på sjukdom eller allvarlig skada. OBS! Denna rapportering sker inte i kommunens avvikelsesystem, utan sker direkt till kontrollmyndigheter enligt ovan. Lex Maria: När en brukare/patient i samband med en Hälso- och sjukvårdsinsats drabbats av eller utsatts för risk att drabbas av allvarlig skada eller sjukdom, är vi skyldiga att anmäla till Inspektionen för vård och omsorg (IVO). Detta gäller även delegerade insatser som baspersonal utför. Alla som bedriver verksamhet enligt LSS ska kunna ta emot och utreda klagomål och synpunkter. Klagomål innebär att någon anser att verksamheten inte uppnår kvalitet inom ett visst område och en synpunkt avser allt övrigt som kan beröra verksamheten. Klagomål eller synpunkter kan framföras av alla som är intressenter i verksamheten på något sätt ex anhöriga, brukare, personal, vårdgivare, myndighet eller föreningar och organisationer."
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 4/6
Klagomål eller synpunkter kan framföras av alla som är intressenter i verksamheten på något sätt ex anhöriga, brukare, personal, vårdgivare, myndighet eller föreningar och organisationer. Vi har därför skyldighet att ta emot synpunkter och förmedla dem vidare till enhetschefen. Det finns möjlighet att fylla i synpunkter via broschyren eller via hemsidan. Som personal ska man hjälpa anhöriga eller brukare som inte själva kan fylla i att dokumentera och förmedla synpunkter/klagomål vidare. Registrera en avvikelse i Digital fox Samverkan På verksamhetsnivå finns det samverkansrutiner för hur samverkan ska ske mellan olika professioner, intresseorganisationer och anhöriga. På enhetsnivå sker samverkan med legala företrädare och anhöriga vid behov. Samverkan med anhöriga kan ex. vara anhörigträffar, samtal, genomförandeplaner mm. Verksamheten ansvarar för att kontakta ansvarig sjuksköterska, arbetsterapeut och fysioterapeut vid behov. Handläggare besöker brukaren en gång per år för uppföljning av beslut. Samverkan med Daglig verksamhet sker kontinuerligt och samverkan formas utifrån brukarens behov. Detta kan vara ex. semesterplanering för brukaren, beteende/fysiska förändringar hos brukaren, generell planering så som brukarens tider på Daglig verksamhet mm. Dialog om metoder/förhållningssätt i relation till brukaren samt genomförandeplan, för att säkerställa att verksamheterna arbetar lika. Riskbedömning och handlingsplan Riskbedömning och handlingsplan kan upprättas om det uppstår situationer och"
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 5/6
relation till brukaren samt genomförandeplan, för att säkerställa att verksamheterna arbetar lika. Riskbedömning och handlingsplan Riskbedömning och handlingsplan kan upprättas om det uppstår situationer och händelser i verksamheten, där personalen behöver ha tydliga rutiner i en given situation. Det kan ex. vid hot och våld, beteendeförändringar hos brukaren, brukarens mående försämras snabbt mm. Syftet med dessa är att ge personal snabba direktiv och vägledning i en ev. stressad situation. Riskbedömningen görs av ansvarig kontaktman. Uppföljning av genomförandeplanen Uppföljning av genomförandeplan görs vid förändrat behov eller minst var 6:e månad. Chefen ansvarar för att säkerställa att det utförs. Egenkontroller Enligt SOSFS 2011:9 måste alla utförare kunna granska, utvärdera och följa upp sig själva för att säkerställa att verksamheten gör det den ska göra enligt de lagar, rutiner, riktlinjer, krav och överenskommelser som finns. Som ett led i det systematiska uppföljningsarbetet (SOSFS 2011:9) utförs egenkontroller inom olika områden. Egenkontroll innebär att man granskar hur verksamheten arbetar och har arbetat, särskilt i jämförelse med andra och med sig själv över tid. Utifrån egenkontrollen ska åtgärder vidtas för att förbättra verksamheten och för att säkra verksamhetens kvalitet. Dokumentation och information Verksamheten och/eller ansvarig enhetschef informerar berörd handläggare och andra berörda samverkanspartners att insatsen avslutas."
Servicebostad,https://intranet.falkenberg.se/?id=1317,"Servicebostad - del 6/6
förbättra verksamheten och för att säkra verksamhetens kvalitet. Dokumentation och information Verksamheten och/eller ansvarig enhetschef informerar berörd handläggare och andra berörda samverkanspartners att insatsen avslutas. Enhetschef skriver en slutanteckning i journalen för att avsluta dokumentationen. Innehållet i den personliga pärmen strimlas. Ev. pappersjournal/dokumentation skickas för arkivering. Orsak till avslut Handläggaren skickar beslut om avslut av insats om behovet ej längre kvarstår, den boende flyttar ut eller avlider. Ansvarig enhetschef meddelar ansvarig handläggare, sjuksköterska, arbetsterapeut och fysioterapeut att brukaren flyttar ut/avlidit. Om brukaren själv avsäger sig sina insatser, kontaktar hen själv/ev. företrädare/handläggare. Om brukaren flyttar från sin lägenhet/avlidit ska lägenheten flyttstädas och besiktigas. Den boende/närstående ansvarar för flyttstädning av lägenheten. Enhetschef ansvarar för att ta kontakt med lokalsamordnare för bokning av besiktning. När enhetschef fått information om genomförd och godkänd besiktning informeras myndighet att lägenheten är klar för inflyttning."
Årlig uppföljning av det systematiska arbetsmiljöarbetet,https://intranet.falkenberg.se/anstallning-och-arbetsmiljo/arbetsmiljo-friskvard-halsa/arbetsmiljoarbete/arlig-uppfoljning-av-det-systematiska-arbetsmiljoarbetet,"Årlig uppföljning av det systematiska arbetsmiljöarbetet - del 1/2
En gång per år ska det systematiska arbetsmiljöarbetet (AFS 2001:1 11 §) följas upp av arbetsgivaren. Syftet är att det egna arbetsmiljöarbetet ska granskas och man ska undersöka hur det fungerar och kan förbättras. Uppföljningen ska dokumenteras skriftligt vilket är ett krav om det finns minst tio arbetstagare i verksamheten. I den årliga uppföljningen följs centrala delar av det systematiska arbetsmiljöarbetet upp: Systematiskt arbetsmiljöarbete (SAM) som en naturlig del i den dagliga verksamheten Samverkan Arbetsmiljöpolicy, mål och rutiner Uppgiftsfördelning, det vill säga delegering av arbetsmiljöuppgifter Kompetens Rutiner för undersökning och riskbedömning Årlig uppföljning Företagshälsovård Hur genomförs den årliga uppföljningen i Falkenbergs kommun? I Falkenbergs kommun har vi sedan år 2022 en central rutin för årlig uppföljning som ser ut enligt följande: Januari: HR-avdelningen skickar ut en enkät bestående av 19 frågor till alla chefer och skyddsombud i slutet av januari. Chef och skyddsombud besvarar enkäten var för sig. Februari: Resultatet av enkäten sammanställs av HR-avdelningen. Det är sedan respektive förvaltningschef som är ansvarig för att ta hand om och arbeta fram en handlingsplan på förvaltningsnivå utefter resultatet och HR-specialist kan vara ett stöd. Mars/april: Handlingsplanen samverkas i förvaltningens samverkansgrupp och presenteras sedan i respektive nämnd, då nämnden har det övergripande"
Årlig uppföljning av det systematiska arbetsmiljöarbetet,https://intranet.falkenberg.se/anstallning-och-arbetsmiljo/arbetsmiljo-friskvard-halsa/arbetsmiljoarbete/arlig-uppfoljning-av-det-systematiska-arbetsmiljoarbetet,"Årlig uppföljning av det systematiska arbetsmiljöarbetet - del 2/2
utefter resultatet och HR-specialist kan vara ett stöd. Mars/april: Handlingsplanen samverkas i förvaltningens samverkansgrupp och presenteras sedan i respektive nämnd, då nämnden har det övergripande arbetsmiljöansvaret. Handlingsplanen kommer sedan vara en del av underlaget för planering av det fortsatta arbetsmiljöarbetet. Efter att varje förvaltning har tagit fram en handlingsplan sammanställs en kommunövergripande handlingsplan som ska samverkas i den centrala samverkansgruppen, CSG."
APT – stöd till chef,https://intranet.falkenberg.se/chefsstod/apt-stod-till-chef,"APT – stöd till chef - del 1/2
Arbetsplatsträffen är en del av samverkanssystemet och syftar till att skapa en dialog mellan medarbetare och chef för att gemensamt arbeta med utveckling, planering och uppföljning av arbetet inom er område. Medarbetare ska få möjlighet till delaktighet och inflytande i rutinfrågor, vardagsfrågor och frågor om hur er verksamhet bedrivs. Det är skillnad på en arbetsplatsträff och andra verksamhetsmöten som mer eller mindre regelbundet sker inom er arbetsgrupp. På arbetsplatsträffen fattar chef beslut som rör den aktuella arbetsplatsen, och därför ska alltid den chef som har mandat att besluta om gruppens frågor medverka. Om en fråga faller utanför chefens arbetsmiljö- eller arbetsledningsansvar kan denne lyfta frågan vidare upp till nästa samverkansnivå. Inom arbetsplatsträffen ska det finnas utrymme för dialog, ifrågasättande och diskussion. Träffarna ska också ge förutsättningar för personlig och yrkesmässig utveckling samt ett ökat självbestämmande och ansvarstagande för alla medarbetare. Arbetsmiljöfrågor ska vara prioriterade och finnas med som stående punkt på dagordningen. APT-kit Du som chef ansvarar för att sammankalla till APT med dina medarbetare. HR-avdelningen har tagit fram stödmaterial inom ett antal områden som du och din arbetsgrupp kan prata om på era träffar. Materialet följer ett fastställt årshjul där aktuella händelser inom exempelvis arbetsmiljö och löneöversynen tas upp."
APT – stöd till chef,https://intranet.falkenberg.se/chefsstod/apt-stod-till-chef,"APT – stöd till chef - del 2/2
du och din arbetsgrupp kan prata om på era träffar. Materialet följer ett fastställt årshjul där aktuella händelser inom exempelvis arbetsmiljö och löneöversynen tas upp. Alla årets månader har inte föreslagna teman utan det finns utrymme att lägga in teman som är relevanta för varje verksamhet. Relaterade sidor Samverkanssystemet Årshjul för arbetsmiljöarbetet"
Samverkan kring placerade elevers skolgång,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/barn-och-elevhalsa/elever-placerade-i-hvb-hem-eller-familjehem/samordnare-for-placerade-elever,"Samverkan kring placerade elevers skolgång - del 1/1
Som hjälp och stöd i arbetet med att säkra en likvärdig och obruten skolgång för elever från Falkenberg som placeras i samhällsvård i Falkenberg eller i andra kommuner finns en skolsamordnare för placerade elever. Skolsamordnaren har i uppdrag att tillsammans med medarbetare på socialförvaltningen följa upp att elevers rätt till utbildning tillgodoses och att elever får så kort bruten skolgång som möjligt i samband med placeringar. Skolsamordnaren medverkar också till att avtal upprättas med placerande kommuner när elever från andra kommuner placeras på HVB-hem i Falkenbergs kommun, samt att eleverna tas emot och erbjuds ett skolsammanhang utifrån deras förutsättningar och behov. Samarbetssrutiner med socialtjänsten kring placerade elever I Samarbetsrutiner med socialtjänsten kring placerade elever hittas rutiner för samarbete mellan barn- och utbildningsförvaltningen och socialförvaltningen kring placerade elever. Samarbetet utgår ifrån SAMS modellen som är framtagen av Socialstyrelsen, Skolverket och Specialpedagogiska skolmyndigheten med syftet att säkra en obruten skolgång för barn- och unga. Samarbetssrutiner med socialtjänsten kring placerade elever"
Skolfam - Förebyggande insats för familjehemsplacerade elever,https://intranet.falkenberg.se/vara-forvaltningar/barn-och-utbildningsforvaltninge/barn-och-elevhalsa/elever-placerade-i-hvb-hem-eller-familjehem/skolfam-forebyggande-insats-for-familjehemsplacerade-elever,"Skolfam - Förebyggande insats för familjehemsplacerade elever - del 1/2
Skolfam är ett förvaltningsövergripande samarbete mellan socialförvaltningen och barn- och utbildningsförvaltningen. Syftet med skolfam är att elever som är familjehemsplacerade skall lyckas i skolan utifrån sina förutsättningar och bli behöriga för att komma in på ett nationellt gymnasieprogram, eftersom utbildning är en viktig skyddsfaktor för alla elever. Tvärprofessionellt team Runt elever som ingår i Skolfam finns ett tvärprofessionellt team bestående av barn- och familjehemssekreterare, psykolog och specialpedagog. Skolfamteamet ska på olika sätt stödja familjehemmet och skolan och följa upp elevens sociala- och kunskapsmässiga utveckling. Alla elever som ingår i skolfam kartläggs både psykologiskt och pedagogiskt för att ta reda på elevens förutsättningar och behov. Resultatet av kartläggningarna används i samarbetet med familjehem, skola och eventuella andra aktörer. Framtagandet av Skolfam-plan Specialpedagog och psykolog gör pedagogisk respektive psykologisk kartläggning av elever som ingår i skolfam. Varje elev kartläggs vid två tillfällen med två års intervall. Resultaten av kartläggningarna utgör underlag till en behovsanalys och formulering av en Skolfam-plan. Skolfam-planen följs upp på regelbundna uppföljningsmöten med skola och familjehem. På uppföljningsmötet följs och utvärderas elevernas sociala- och kunskapsmässiga utveckling samt eventuella extra anpassningar och särskilt stöd. Specialpedagog och psykolog arbetar också med andra uppgifter som t.ex. handledning av arbetslag eller familjehem, klassrumsobservationer"
